,dr7objid,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_flag,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a22_irregular_flag
7457,15461,1,0,0,1
7458,252839,1,0,0,0
7459,58814,0,1,0,0
7460,150672,1,0,0,0
7461,231824,0,1,0,0
7462,3108,0,1,1,0
7463,12163,0,1,0,1
7464,3229,1,0,0,0
7465,69275,0,1,0,0
7466,124034,1,0,0,1
7467,252501,1,0,0,0
7468,41443,1,0,0,0
7469,177993,0,1,0,0
7470,111141,1,0,0,1
7471,16566,0,1,1,0
7472,83563,1,0,0,0
7473,206697,0,1,0,0
7474,183930,0,1,0,1
7475,217361,0,1,1,0
7476,17665,0,1,1,0
7477,95636,1,0,0,0
7478,226758,0,1,0,0
7479,236609,0,1,1,0
7480,97794,0,1,0,0
7481,165838,1,0,0,0
7482,186904,1,0,0,0
7483,59038,0,0,0,1
7484,160113,0,1,0,0
7485,106964,1,0,0,0
7486,164868,0,1,1,0
7487,215660,0,1,1,0
7488,135499,0,1,1,0
7489,229279,0,1,1,0
7490,82980,0,1,0,0
7491,195097,1,0,0,1
7492,156225,1,0,0,0
7493,224575,0,0,0,1
7494,93956,0,1,1,0
7495,53539,1,0,0,0
7496,72782,0,1,0,0
7497,90456,1,0,0,0
7498,64698,0,1,0,0
7499,246007,1,0,0,1
7500,174533,0,0,0,1
7501,124067,0,1,1,0
7502,71156,0,1,1,0
7503,103043,0,1,0,0
7504,30033,0,1,0,1
7505,8520,0,1,1,0
7506,259858,0,1,1,0
7507,70518,1,0,0,0
7508,92280,0,1,0,0
7509,77458,0,1,0,1
7510,245138,1,0,0,0
7511,882,0,1,1,0
7512,1428,1,0,0,0
7513,17862,0,1,0,0
7514,191952,1,0,0,1
7515,211720,0,1,1,0
7516,7154,1,0,0,1
7517,152841,1,0,0,0
7518,271650,0,1,0,0
7519,125065,0,1,1,0
7520,271425,1,0,0,0
7521,53085,0,1,0,1
7522,288354,0,1,0,0
7523,127844,0,0,0,1
7524,73231,1,0,0,0
7525,178548,0,1,1,0
7526,115063,0,1,0,0
7527,3822,1,0,0,0
7528,208682,0,1,0,1
7529,201583,0,1,1,0
7530,145095,0,1,1,0
7531,121356,0,1,0,1
7532,163293,1,0,0,0
7533,73652,0,1,0,0
7534,87304,0,0,0,1
7535,206241,0,1,0,1
7536,125311,0,1,0,0
7537,129238,1,0,0,0
7538,68799,0,1,1,0
7539,139633,0,1,1,0
7540,241060,1,0,0,0
7541,25124,0,1,0,0
7542,26820,0,1,0,1
7543,164923,1,0,0,0
7544,220346,0,1,0,0
7545,219268,0,0,0,1
7546,209774,1,0,0,1
7547,134803,0,1,1,0
7548,45217,1,0,0,0
7549,138766,0,1,0,0
7550,30203,0,1,1,0
7551,84357,1,0,0,0
7552,212587,0,1,1,0
7553,149531,0,1,0,0
7554,175134,1,0,0,0
7555,10315,0,1,0,1
7556,220071,0,1,0,0
7557,83533,1,0,0,0
7558,178663,0,1,1,0
7559,64538,0,1,1,0
7560,79032,0,1,0,0
7561,55297,1,0,0,0
7562,164075,0,1,0,1
7563,185855,1,0,0,0
7564,6728,0,1,0,0
7565,204113,1,0,0,0
7566,159310,0,1,1,0
7567,35494,0,1,0,1
7568,149934,0,1,0,1
7569,89270,0,1,0,0
7570,212260,1,0,0,0
7571,68718,0,1,0,0
7572,37368,0,1,0,1
7573,227846,1,0,0,1
7574,192209,1,0,0,0
7575,38353,0,1,1,0
7576,9190,0,1,0,0
7577,64911,1,0,0,0
7578,234322,0,0,0,1
7579,84297,0,0,0,1
7580,26246,1,0,0,0
7581,30408,0,1,0,0
7582,270525,0,1,0,1
7583,67466,0,1,1,0
7584,166469,1,0,0,0
7585,249045,0,1,0,0
7586,220542,1,0,0,0
7587,138414,0,1,0,0
7588,91434,0,1,1,0
7589,135691,1,0,0,1
7590,80621,1,0,0,0
7591,69306,0,1,0,0
7592,208986,1,0,0,0
7593,143543,0,1,1,0
7594,24617,0,1,0,0
7595,90696,1,0,0,1
7596,91406,1,0,0,0
7597,249587,1,0,0,1
7598,257087,0,1,0,0
7599,165865,0,1,1,0
7600,3470,1,0,0,0
7601,129967,1,0,0,1
7602,45033,0,1,0,0
7603,53679,1,0,0,0
7604,15586,1,0,0,0
7605,258659,0,1,0,0
7606,171732,0,1,0,1
7607,127001,0,1,1,0
7608,176057,0,1,0,0
7609,288775,1,0,0,0
7610,167996,0,1,1,0
7611,13195,1,0,0,0
7612,77786,0,1,0,0
7613,221133,1,0,0,1
7614,22989,1,0,0,0
7615,56878,0,1,1,0
7616,68156,0,1,0,0
7617,71648,1,0,0,0
7618,170401,0,1,0,1
7619,177292,0,1,0,1
7620,205540,1,0,0,0
7621,263050,0,1,0,0
7622,291006,0,1,0,1
7623,276677,1,0,0,0
7624,174099,0,1,1,0
7625,39438,0,1,0,0
7626,46196,0,1,0,1
7627,9447,1,0,0,0
7628,7579,1,0,0,1
7629,151467,0,1,0,0
7630,60255,1,0,0,0
7631,203578,0,1,1,0
7632,226197,0,1,0,0
7633,196415,1,0,0,0
7634,177519,0,1,0,1
7635,67791,1,0,0,1
7636,153188,1,0,0,0
7637,64525,0,1,1,0
7638,172240,0,1,0,0
7639,218954,0,1,1,0
7640,222658,0,0,0,1
7641,87055,1,0,0,0
7642,38261,0,1,0,0
7643,210210,0,1,1,0
7644,241897,1,0,0,0
7645,181001,0,1,0,1
7646,66582,0,1,1,0
7647,233196,0,1,0,0
7648,21771,1,0,0,0
7649,75016,0,1,0,1
7650,133945,0,1,0,0
7651,155349,1,0,0,0
7652,29939,0,1,0,1
7653,117690,0,1,0,1
7654,275897,0,1,0,0
7655,92501,1,0,0,0
7656,5175,1,0,0,1
7657,119860,0,1,0,0
7658,227724,1,0,0,0
7659,294761,0,1,0,0
7660,246425,1,0,0,0
7661,137444,0,1,1,0
7662,22900,0,1,1,0
7663,52847,0,1,0,0
7664,238136,1,0,0,1
7665,212804,1,0,0,0
7666,122082,0,1,0,0
7667,268127,1,0,0,0
7668,237489,0,1,1,0
7669,229832,1,0,0,0
7670,21423,0,1,0,0
7671,49181,0,1,1,0
7672,244318,1,0,0,0
7673,10136,0,1,0,0
7674,65464,1,0,0,0
7675,25102,0,1,1,0
7676,67065,0,1,0,1
7677,283580,0,1,1,0
7678,164010,0,1,1,0
7679,108981,1,0,0,0
7680,145649,0,1,0,0
7681,121448,0,1,1,0
7682,155370,0,1,0,1
7683,232915,0,1,0,0
7684,80521,1,0,0,0
7685,1997,1,0,0,0
7686,236252,0,1,0,0
7687,175530,0,1,1,0
7688,78377,1,0,0,0
7689,123542,0,1,0,0
7690,140083,1,0,0,0
7691,150297,0,1,1,0
7692,68630,0,1,0,1
7693,120485,0,1,0,0
7694,23775,0,1,1,0
7695,116266,1,0,0,1
7696,92173,1,0,0,0
7697,78899,0,1,0,0
7698,134424,0,1,1,0
7699,260913,1,0,0,0
7700,115083,0,1,0,1
7701,188610,0,1,0,0
7702,102043,0,0,0,1
7703,166098,0,1,1,0
7704,163415,1,0,0,0
7705,220266,0,1,0,0
7706,179469,0,1,0,1
7707,200544,0,0,0,1
7708,32235,1,0,0,1
7709,241981,1,0,0,0
7710,74933,0,1,1,0
7711,261232,0,1,0,0
7712,200676,0,1,0,1
7713,74327,1,0,0,0
7714,82123,0,1,0,0
7715,233681,0,1,1,0
7716,227783,1,0,0,0
7717,69684,0,1,1,0
7718,238711,0,1,0,0
7719,267044,1,0,0,0
7720,214008,1,0,0,0
7721,37600,0,1,0,1
7722,223960,0,1,0,0
7723,110446,0,1,1,0
7724,12741,1,0,0,0
7725,170734,0,1,0,1
7726,231875,0,1,0,0
7727,1395,1,0,0,0
7728,185263,0,1,1,0
7729,66299,0,1,1,0
7730,38188,0,1,0,0
7731,260161,1,0,0,1
7732,272404,0,1,1,0
7733,57892,1,0,0,0
7734,225342,0,1,1,0
7735,134697,0,1,0,0
7736,247536,1,0,0,0
7737,115187,1,0,0,1
7738,66128,1,0,0,0
7739,385,0,0,0,1
7740,235694,0,1,0,0
7741,159121,1,0,0,0
7742,149140,1,0,0,0
7743,158135,0,0,0,1
7744,143053,0,1,0,0
7745,74060,0,1,0,1
7746,45189,1,0,0,0
7747,63222,0,0,0,1
7748,126433,0,1,0,0
7749,244702,1,0,0,0
7750,116974,0,1,1,0
7751,149117,0,1,0,0
7752,255576,1,0,0,0
7753,262261,1,0,0,1
7754,82595,0,1,0,1
7755,251410,1,0,0,0
7756,40148,0,1,0,0
7757,214691,1,0,0,0
7758,199777,1,0,0,1
7759,245133,1,0,0,1
7760,160695,1,0,0,0
7761,220318,0,1,0,1
7762,43696,0,1,0,0
7763,238309,1,0,0,0
7764,264388,0,1,0,0
7765,129847,0,0,0,1
7766,214818,1,0,0,0
7767,17394,0,1,1,0
7768,110454,0,1,0,1
7769,241107,1,0,0,1
7770,66891,1,0,0,0
7771,186687,0,1,0,0
7772,98185,1,0,0,1
7773,103710,1,0,0,1
7774,244266,1,0,0,0
7775,246726,0,1,0,0
7776,72093,1,0,0,1
7777,39363,1,0,0,0
7778,24343,0,1,0,0
7779,192791,0,1,1,0
7780,284960,1,0,0,0
7781,174178,0,1,1,0
7782,137980,0,1,0,0
7783,196368,0,1,0,1
7784,26496,1,0,0,0
7785,158227,0,1,1,0
7786,82640,1,0,0,0
7787,105452,0,1,1,0
7788,233058,0,1,0,0
7789,142636,0,1,0,1
7790,28721,1,0,0,0
7791,252378,1,0,0,1
7792,216138,0,1,0,0
7793,187305,1,0,0,0
7794,32347,1,0,0,1
7795,51948,0,1,0,0
7796,42275,0,1,1,0
7797,32826,1,0,0,0
7798,162792,0,1,0,0
7799,244375,0,1,0,1
7800,11069,0,1,0,0
7801,19777,1,0,0,0
7802,179194,0,1,1,0
7803,234533,1,0,0,0
7804,59041,0,1,0,1
7805,4802,0,1,0,0
7806,142757,1,0,0,1
7807,229484,1,0,0,0
7808,56001,1,0,0,1
7809,111110,0,1,0,0
7810,59390,1,0,0,0
7811,116424,0,1,0,1
7812,190899,0,1,1,0
7813,234762,0,1,0,0
7814,68944,1,0,0,0
7815,4455,1,0,0,1
7816,214882,0,1,1,0
7817,205618,1,0,0,0
7818,107973,0,1,0,0
7819,289656,0,1,1,0
7820,90978,1,0,0,0
7821,45812,0,1,0,0
7822,253020,1,0,0,0
7823,216190,0,1,1,0
7824,67335,0,1,0,0
7825,119989,1,0,0,1
7826,205635,1,0,0,0
7827,208409,0,1,0,0
7828,157666,1,0,0,0
7829,231837,1,0,0,1
7830,114367,0,1,1,0
7831,62087,0,1,0,0
7832,124062,1,0,0,0
7833,90102,0,1,0,0
7834,222614,1,0,0,0
7835,157756,0,0,0,1
7836,251608,0,1,0,0
7837,242757,0,1,1,0
7838,242656,1,0,0,0
7839,41953,0,1,0,0
7840,73779,0,1,1,0
7841,185312,1,0,0,0
7842,171966,0,1,1,0
7843,230696,1,0,0,1
7844,294667,0,1,0,0
7845,18454,1,0,0,1
7846,60328,1,0,0,0
7847,93598,0,1,0,0
7848,865,1,0,0,0
7849,271470,1,0,0,1
7850,268590,0,1,0,0
7851,108687,1,0,0,0
7852,30249,0,1,0,1
7853,3382,0,1,1,0
7854,35639,0,1,0,0
7855,250084,1,0,0,0
7856,85802,1,0,0,1
7857,148930,0,1,0,0
7858,252225,1,0,0,0
7859,144349,1,0,0,1
7860,226071,1,0,0,0
7861,34786,0,1,1,0
7862,231546,0,1,0,0
7863,51347,0,1,1,0
7864,137239,0,1,0,1
7865,203195,1,0,0,1
7866,236630,0,1,0,1
7867,104087,1,0,0,0
7868,49818,0,1,0,0
7869,62561,0,1,1,0
7870,184323,1,0,0,0
7871,112140,0,1,0,0
7872,183737,0,1,0,1
7873,153210,1,0,0,0
7874,207963,0,1,0,0
7875,210320,1,0,0,1
7876,113945,1,0,0,0
7877,227594,0,1,1,0
7878,57222,0,0,0,1
7879,73613,0,1,0,0
7880,31641,0,1,0,1
7881,274169,1,0,0,0
7882,133514,0,1,0,1
7883,96501,1,0,0,0
7884,75619,0,1,0,0
7885,167258,0,1,1,0
7886,181652,0,1,0,0
7887,213736,1,0,0,0
7888,266838,0,1,0,1
7889,172228,0,1,0,0
7890,91901,1,0,0,0
7891,34676,0,0,0,1
7892,132582,0,1,1,0
7893,11582,0,1,0,0
7894,161838,1,0,0,0
7895,134473,1,0,0,0
7896,64023,0,1,1,0
7897,244619,0,1,0,0
7898,209896,0,1,1,0
7899,152732,0,1,0,1
7900,215795,0,0,0,1
7901,208697,0,1,0,0
7902,243043,0,1,0,1
7903,142599,1,0,0,0
7904,223039,0,1,0,1
7905,62752,0,1,0,0
7906,267527,1,0,0,0
7907,51091,0,1,0,1
7908,177640,1,0,0,0
7909,173337,0,1,0,0
7910,290817,1,0,0,1
7911,89339,0,1,1,0
7912,131324,0,1,1,0
7913,8555,1,0,0,0
7914,12181,0,1,0,0
7915,144928,0,1,0,0
7916,88421,1,0,0,0
7917,53799,0,1,1,0
7918,187210,0,1,0,0
7919,22938,0,1,1,0
7920,10366,1,0,0,0
7921,133351,0,1,0,1
7922,161409,0,1,1,0
7923,209856,0,1,0,0
7924,260787,1,0,0,0
7925,192879,0,1,0,1
7926,256051,0,1,0,1
7927,93716,0,0,0,1
7928,259470,1,0,0,0
7929,180611,0,1,0,0
7930,173597,1,0,0,0
7931,143971,0,1,0,0
7932,253960,1,0,0,1
7933,15257,1,0,0,0
7934,115563,0,1,0,0
7935,242512,1,0,0,0
7936,4582,0,1,0,0
7937,66576,0,0,0,1
7938,246503,0,1,1,0
7939,208171,0,1,0,1
7940,66826,1,0,0,0
7941,212088,0,1,1,0
7942,114863,0,0,0,1
7943,149113,1,0,0,1
7944,14778,0,1,0,0
7945,119968,1,0,0,0
7946,242260,0,0,0,1
7947,148635,0,0,0,1
7948,178475,1,0,0,0
7949,103125,0,1,0,0
7950,140081,0,1,0,0
7951,48547,1,0,0,1
7952,63959,0,0,0,1
7953,46587,1,0,0,0
7954,10665,0,1,0,0
7955,232921,1,0,0,0
7956,164437,0,1,0,1
7957,137686,1,0,0,0
7958,37184,0,1,0,0
7959,169997,1,0,0,0
7960,238227,0,1,1,0
7961,240305,0,1,0,0
7962,5106,1,0,0,1
7963,184037,0,1,1,0
7964,294191,1,0,0,0
7965,238114,1,0,0,1
7966,256370,0,1,0,0
7967,47624,1,0,0,0
7968,253306,0,1,1,0
7969,207108,0,1,0,0
7970,26526,0,1,0,1
7971,133961,1,0,0,0
7972,41059,1,0,0,1
7973,166333,0,1,0,0
7974,14880,1,0,0,1
7975,185333,1,0,0,0
7976,241593,1,0,0,0
7977,75097,0,1,0,0
7978,1933,1,0,0,0
7979,12115,0,1,0,0
7980,39268,0,1,0,1
7981,162052,1,0,0,0
7982,76693,1,0,0,1
7983,74738,0,1,0,0
7984,8740,0,1,1,0
7985,20763,0,1,0,1
7986,128903,0,1,1,0
7987,76559,1,0,0,0
7988,57980,0,0,0,1
7989,47164,0,1,0,0
7990,61239,0,1,1,0
7991,232762,1,0,0,0
7992,24967,0,1,0,0
7993,227016,1,0,0,1
7994,27861,0,1,0,0
7995,36869,1,0,0,0
7996,208414,1,0,0,1
7997,17073,0,1,1,0
7998,278680,1,0,0,0
7999,11249,0,1,0,1
8000,174630,0,0,0,1
8001,6618,0,1,0,0
8002,235830,1,0,0,0
8003,200753,0,1,0,1
8004,239931,0,1,0,0
8005,56666,1,0,0,0
8006,201743,0,1,1,0
8007,293989,1,0,0,0
8008,249425,0,0,0,1
8009,187945,0,1,0,0
8010,248534,1,0,0,1
8011,170965,0,0,0,1
8012,98690,1,0,0,1
8013,106616,1,0,0,0
8014,239323,0,1,0,0
8015,24963,1,0,0,0
8016,49136,1,0,0,1
8017,181771,0,1,0,0
8018,154930,1,0,0,0
8019,221565,0,0,0,1
8020,174225,1,0,0,1
8021,18115,0,0,0,1
8022,241678,0,0,0,1
8023,115438,0,1,0,0
8024,167384,1,0,0,0
8025,101824,1,0,0,1
8026,82151,0,1,1,0
8027,278700,0,1,0,0
8028,99015,1,0,0,0
8029,51878,0,1,0,0
8030,78519,0,1,0,1
8031,232742,1,0,0,0
8032,62512,0,1,0,0
8033,130812,0,0,0,1
8034,123260,0,1,0,1
8035,18522,1,0,0,0
8036,216286,0,0,0,1
8037,245318,0,1,0,0
8038,88786,1,0,0,0
8039,159022,0,1,0,1
8040,129025,0,1,1,0
8041,17669,0,1,1,0
8042,238946,0,1,0,0
8043,245659,1,0,0,0
8044,203732,0,1,1,0
8045,131397,1,0,0,0
8046,101896,0,1,0,0
8047,197492,0,1,0,1
8048,254773,1,0,0,0
8049,15955,0,1,0,0
8050,173102,0,0,0,1
8051,14558,1,0,0,0
8052,76901,0,1,0,0
8053,90563,0,1,0,0
8054,65634,1,0,0,0
8055,111557,0,1,1,0
8056,92777,1,0,0,1
8057,99423,0,1,0,0
8058,23900,1,0,0,0
8059,151037,0,1,0,1
8060,54041,0,1,1,0
8061,257756,0,1,1,0
8062,20267,0,1,1,0
8063,20160,0,1,0,0
8064,23417,1,0,0,0
8065,206418,0,1,0,1
8066,188987,0,1,0,1
8067,160771,0,1,1,0
8068,125665,0,1,0,0
8069,154776,1,0,0,0
8070,229269,0,1,1,0
8071,72052,0,1,1,0
8072,127740,0,1,0,0
8073,219207,1,0,0,0
8074,22964,0,1,0,1
8075,165147,0,1,0,0
8076,281393,1,0,0,0
8077,163068,1,0,0,1
8078,188960,0,1,0,0
8079,239525,1,0,0,0
8080,108162,1,0,0,1
8081,211070,1,0,0,0
8082,187085,0,1,0,0
8083,61585,1,0,0,1
8084,89663,1,0,0,0
8085,55466,0,1,0,0
8086,6670,0,1,1,0
8087,160056,1,0,0,1
8088,114337,1,0,0,0
8089,206061,0,1,0,1
8090,24137,0,1,0,0
8091,8505,1,0,0,0
8092,133340,0,1,0,0
8093,244911,1,0,0,0
8094,17096,0,1,0,1
8095,224559,1,0,0,0
8096,30810,0,1,0,0
8097,56869,1,0,0,1
8098,277329,0,1,1,0
8099,118618,0,1,1,0
8100,25537,1,0,0,0
8101,129648,0,1,0,1
8102,106309,0,1,0,0
8103,69252,1,0,0,0
8104,127466,0,1,1,0
8105,37064,1,0,0,1
8106,255502,0,1,0,0
8107,177516,1,0,0,0
8108,114035,0,1,0,1
8109,71171,0,1,1,0
8110,179133,0,1,0,0
8111,210363,1,0,0,0
8112,244938,0,1,0,0
8113,98634,0,1,0,0
8114,247956,1,0,0,0
8115,204991,1,0,0,0
8116,71279,0,1,0,0
8117,58775,1,0,0,0
8118,67208,0,1,1,0
8119,29760,0,1,0,1
8120,125034,0,1,0,0
8121,154633,0,1,1,0
8122,121787,1,0,0,0
8123,157420,0,0,0,1
8124,53579,0,1,0,0
8125,173874,0,0,0,1
8126,90091,1,0,0,0
8127,95013,0,1,0,0
8128,182479,0,1,0,1
8129,121910,1,0,0,1
8130,59962,1,0,0,0
8131,51586,0,1,0,0
8132,4834,1,0,0,0
8133,102155,0,1,0,1
8134,240155,0,1,0,0
8135,9268,0,1,1,0
8136,111690,1,0,0,0
8137,138329,0,1,0,0
8138,128914,0,1,1,0
8139,173736,0,0,0,1
8140,4547,1,0,0,0
8141,138852,1,0,0,1
8142,50988,0,1,1,0
8143,231970,0,1,1,0
8144,107395,1,0,0,0
8145,124680,1,0,0,1
8146,112544,0,1,0,0
8147,144421,0,1,1,0
8148,250915,0,1,1,0
8149,97656,1,0,0,1
8150,46516,0,1,1,0
8151,193753,0,1,0,0
8152,267829,0,0,0,1
8153,154827,1,0,0,0
8154,56936,0,1,0,1
8155,47985,0,1,0,0
8156,258413,1,0,0,0
8157,99010,0,1,0,1
8158,126552,0,1,0,0
8159,200239,0,1,1,0
8160,255997,1,0,0,0
8161,226233,0,1,0,0
8162,123730,0,1,0,1
8163,198330,1,0,0,0
8164,75481,0,1,0,0
8165,93523,0,1,1,0
8166,187114,0,1,0,1
8167,145357,1,0,0,0
8168,228903,0,1,0,0
8169,93732,0,1,0,1
8170,134561,0,1,0,0
8171,1532,0,1,0,1
8172,254119,1,0,0,0
8173,124078,0,1,0,0
8174,144980,0,1,1,0
8175,216275,1,0,0,0
8176,57674,1,0,0,1
8177,49672,0,1,0,0
8178,172640,1,0,0,0
8179,70411,0,1,0,1
8180,34498,1,0,0,0
8181,214676,0,1,0,0
8182,222294,0,1,1,0
8183,85589,1,0,0,0
8184,115555,0,1,0,0
8185,49588,1,0,0,1
8186,80505,0,1,0,1
8187,19079,0,1,0,1
8188,46560,1,0,0,0
8189,163345,0,1,0,0
8190,180940,0,1,0,0
8191,115819,0,1,0,1
8192,58987,1,0,0,0
8193,120910,1,0,0,1
8194,230262,0,1,0,0
8195,177214,1,0,0,0
8196,74886,0,0,0,1
8197,244826,0,1,0,0
8198,145479,1,0,0,0
8199,124656,0,1,1,0
8200,60455,0,1,0,0
8201,276696,0,1,0,1
8202,181168,1,0,0,0
8203,171157,0,1,1,0
8204,26265,0,1,1,0
8205,208062,1,0,0,0
8206,226018,0,1,0,0
8207,12038,0,1,1,0
8208,76221,1,0,0,1
8209,160621,0,1,0,0
8210,231279,1,0,0,0
8211,194748,0,1,0,1
8212,274375,0,1,0,0
8213,87240,0,1,1,0
8214,194774,1,0,0,0
8215,39199,0,0,0,1
8216,83364,0,1,0,0
8217,49479,1,0,0,0
8218,228067,0,1,1,0
8219,75616,0,1,0,0
8220,127957,0,1,1,0
8221,163221,0,1,1,0
8222,64417,1,0,0,0
8223,9851,0,1,0,0
8224,47509,1,0,0,0
8225,190634,1,0,0,1
8226,201005,0,1,1,0
8227,117077,1,0,0,0
8228,235387,0,1,0,0
8229,273263,1,0,0,0
8230,90513,0,1,0,0
8231,287965,1,0,0,1
8232,209089,0,1,0,1
8233,102318,0,1,0,0
8234,6957,1,0,0,0
8235,270218,0,1,0,0
8236,184156,0,1,1,0
8237,50480,1,0,0,0
8238,196137,1,0,0,1
8239,128931,0,1,1,0
8240,47019,0,1,0,0
8241,34838,1,0,0,1
8242,257703,1,0,0,0
8243,85349,0,1,1,0
8244,227351,1,0,0,1
8245,85627,0,1,0,0
8246,174516,1,0,0,0
8247,25927,0,1,0,0
8248,11743,1,0,0,0
8249,165548,0,1,0,0
8250,5099,0,1,0,1
8251,134698,1,0,0,0
8252,158815,0,1,0,0
8253,196594,1,0,0,0
8254,101682,1,0,0,1
8255,73675,0,1,0,0
8256,12863,1,0,0,0
8257,216975,0,0,0,1
8258,161799,0,1,0,1
8259,44910,0,1,0,0
8260,98215,1,0,0,0
8261,192464,0,0,0,1
8262,262986,1,0,0,0
8263,257156,0,1,0,0
8264,192337,1,0,0,0
8265,86950,1,0,0,1
8266,91306,0,1,0,0
8267,120073,1,0,0,0
8268,189160,0,0,0,1
8269,226003,0,1,0,0
8270,276043,1,0,0,0
8271,56407,0,1,1,0
8272,94105,0,1,1,0
8273,18864,0,1,0,1
8274,56170,0,1,0,0
8275,99677,0,1,0,1
8276,42073,1,0,0,0
8277,2852,1,0,0,1
8278,21872,0,1,0,0
8279,21562,1,0,0,0
8280,81142,0,1,1,0
8281,39845,1,0,0,0
8282,93584,0,1,0,0
8283,176483,0,0,0,1
8284,186754,0,1,1,0
8285,255709,1,0,0,0
8286,57312,0,1,0,1
8287,55720,0,1,0,0
8288,98568,1,0,0,0
8289,191125,0,1,1,0
8290,213365,0,1,0,0
8291,90619,1,0,0,0
8292,200983,1,0,0,0
8293,206680,0,1,0,0
8294,95005,0,1,0,1
8295,34293,1,0,0,0
8296,209144,0,1,0,0
8297,174852,1,0,0,0
8298,47606,0,1,0,0
8299,110523,1,0,0,0
8300,68017,0,1,0,0
8301,144247,0,1,1,0
8302,51887,1,0,0,0
8303,81305,1,0,0,1
8304,90319,0,1,1,0
8305,265690,0,1,0,0
8306,63836,0,1,0,1
8307,221128,1,0,0,0
8308,120864,1,0,0,1
8309,206986,0,1,0,0
8310,81495,1,0,0,0
8311,266160,0,0,0,1
8312,36492,1,0,0,0
8313,191102,0,1,0,0
8314,91312,0,1,0,1
8315,178696,1,0,0,0
8316,18733,0,1,0,0
8317,63008,0,1,0,1
8318,54289,0,1,1,0
8319,167933,1,0,0,0
8320,67007,1,0,0,1
8321,76234,0,1,0,0
8322,260775,1,0,0,1
8323,232510,1,0,0,0
8324,65405,0,1,1,0
8325,75924,0,1,1,0
8326,60661,0,1,1,0
8327,150475,0,1,1,0
8328,149530,0,1,0,0
8329,46302,1,0,0,0
8330,114528,0,0,0,1
8331,103589,0,1,1,0
8332,77446,1,0,0,0
8333,8722,0,1,0,0
8334,15320,0,1,0,1
8335,238839,1,0,0,0
8336,46651,1,0,0,1
8337,117094,0,0,0,1
8338,3066,0,1,0,0
8339,125913,0,1,1,0
8340,124635,1,0,0,0
8341,52781,0,1,1,0
8342,47086,1,0,0,0
8343,131604,0,1,0,0
8344,153036,0,0,0,1
8345,281411,1,0,0,0
8346,197618,0,1,0,0
8347,211739,1,0,0,1
8348,13027,1,0,0,0
8349,53008,0,1,0,0
8350,194499,0,1,1,0
8351,178367,1,0,0,1
8352,127767,1,0,0,0
8353,89632,1,0,0,1
8354,247475,0,1,0,0
8355,39427,1,0,0,1
8356,210152,1,0,0,0
8357,108086,1,0,0,0
8358,203955,0,1,0,0
8359,21396,1,0,0,1
8360,24751,1,0,0,0
8361,234897,0,1,0,1
8362,229803,0,1,0,0
8363,139471,1,0,0,1
8364,263041,1,0,0,0
8365,115932,0,1,0,0
8366,185336,1,0,0,1
8367,46752,0,1,0,1
8368,218579,0,1,1,0
8369,53194,1,0,0,0
8370,281902,0,1,0,0
8371,75341,1,0,0,0
8372,173047,0,1,0,0
8373,156351,1,0,0,0
8374,262366,1,0,0,1
8375,119782,1,0,0,0
8376,65716,0,1,0,0
8377,106178,1,0,0,0
8378,46341,0,1,0,0
8379,100461,1,0,0,0
8380,134618,1,0,0,1
8381,76636,1,0,0,0
8382,154820,1,0,0,1
8383,118194,0,1,0,0
8384,48912,1,0,0,0
8385,103925,0,1,0,0
8386,242514,1,0,0,0
8387,47166,0,0,0,1
8388,166860,0,1,0,0
8389,183458,1,0,0,1
8390,159929,0,1,1,0
8391,164565,1,0,0,0
8392,210261,0,1,0,1
8393,93576,0,1,0,0
8394,270957,1,0,0,0
8395,40715,0,1,0,1
8396,65450,0,1,1,0
8397,72901,1,0,0,0
8398,199715,0,1,0,0
8399,49138,0,1,1,0
8400,3133,0,1,0,1
8401,93968,0,1,0,1
8402,47521,0,1,0,0
8403,74703,1,0,0,0
8404,117058,0,1,1,0
8405,24642,1,0,0,1
8406,107151,0,1,0,0
8407,113080,1,0,0,0
8408,74610,0,1,0,0
8409,197570,1,0,0,0
8410,255866,0,1,0,0
8411,32568,0,1,1,0
8412,180971,1,0,0,1
8413,112110,0,1,1,0
8414,169222,1,0,0,0
8415,102631,0,1,0,0
8416,81283,0,1,0,1
8417,122208,1,0,0,0
8418,227584,0,1,1,0
8419,176230,0,1,0,0
8420,221137,0,1,1,0
8421,270260,1,0,0,0
8422,10142,0,1,1,0
8423,190643,0,1,0,1
8424,67461,0,1,0,1
8425,59894,0,1,0,0
8426,282550,1,0,0,0
8427,167470,0,1,0,0
8428,117163,1,0,0,0
8429,119003,0,1,0,1
8430,20324,0,1,1,0
8431,55944,0,1,0,0
8432,281734,1,0,0,0
8433,110794,0,1,1,0
8434,253002,1,0,0,0
8435,288880,0,1,0,0
8436,282196,0,1,1,0
8437,115741,0,1,1,0
8438,248828,0,1,0,0
8439,8562,1,0,0,0
8440,219926,1,0,0,1
8441,114168,0,1,1,0
8442,50791,0,1,0,1
8443,191169,0,1,0,0
8444,256414,1,0,0,0
8445,219233,0,1,0,0
8446,96733,1,0,0,0
8447,223270,0,1,1,0
8448,23565,0,1,0,1
8449,165073,0,1,0,0
8450,69927,1,0,0,0
